id,course_id,start,end,course_type,category,interval
10310,course-v1:MITx+14.73x+2T2017,2017/6/5 8:00,2017/8/28 8:00,0,,84 
7653,course-v1:MITx+CTL.SC1x_3+1T2017,2017/1/11 8:00,2017/4/5 8:00,0,,84 
10311,course-v1:MITx+14.740x+2T2017,2017/6/5 8:00,2017/8/28 8:00,0,,84 
8474,course-v1:CQU+CQUMOOCMSE21202+2017_T1,2017/2/20 8:00,2017/5/15 8:00,0,,84 
10312,course-v1:MITx+14.310x+2T2017,2017/6/5 8:00,2017/8/28 8:00,0,,84 
7654,course-v1:MITx+CTL.SC2x_3+1T2017,2017/4/26 8:00,2017/7/19 8:00,0,,84 
11861,course-v1:LouvainX+Louv13x+3T2017,2017/10/31 8:00,2018/1/23 8:00,0,,84 
9741,course-v1:GeorgetownX+BIOX-201-01x+1T2017,2017/2/14 8:00,2017/5/9 8:00,0,,84 
10469,course-v1:MichiganX+PHY701x+1T2017,2017/4/11 8:00,2017/7/4 8:00,0,,84 
10170,course-v1:DelftX+PV3x+3T2017,2017/11/28 8:00,2018/2/20 8:00,0,,84 
10773,course-v1:Microsoft+CLD212.2x+1T2017,2017/4/7 8:00,2017/6/30 8:00,0,,84 
7275,course-v1:TsinghuaX+30240184.1x+3T2016,2016/9/20 8:00,2016/12/13 8:00,0,,84 
7276,course-v1:TsinghuaX+30240184.2x+3T2016,2016/9/20 8:00,2016/12/13 8:00,0,,84 
620,NCTU/nctucmpsd/2015_T2,2015/9/23 0:00,2015/12/16 0:00,0,electrical,84 
10313,course-v1:MITx+JPAL102x+2T2017,2017/6/5 8:00,2017/8/28 8:00,0,,84 
7148,course-v1:HIT+13SD33000721+sp,2016/8/1 8:00,,1,engineering,
664,GZUDS/DSA2015001/2015_T1,2015/3/6 0:00,2015/5/28 23:59,0,,84 
11116,course-v1:xuetangx+credittest4+2017_T1,2017/4/3 8:00,2017/6/26 0:30,0,,84 
2934,course-v1:UQx+Write101_x+2015_T2,2015/12/4 8:00,2016/2/26 0:00,0,foreign language,84 
1929,course-v1:TsinghuaX+80512073X+2015_T2,2015/7/20 8:00,2015/10/12 0:00,0,,84 
7330,course-v1:CIE+JD_2016+sp,2016/8/1 8:00,,1,business,
529,TsinghuaX/70167012_2015X/2015_T1,2015/5/15 9:00,2015/8/7 0:00,0,art,84 
8655,course-v1:TsinghuaX+80590952X_p3+sp,2016/12/1 8:30,,1,economics,
8458,course-v1:BJUT+2140074001x+2016_2017,2016/5/9 15:00,2016/8/1 1:00,0,,83 
4129,course-v1:BJUT+2140074001x+_,2016/5/9 15:00,2016/8/1 1:00,0,computer,83 
7149,course-v1:BJUTX+2140074001x+sp,2016/5/9 15:00,2016/8/1 1:00,0,,83 
10305,course-v1:SCUT+171334+2016-T2,2017/3/22 19:00,2017/6/13 23:30,0,,83 
7618,course-v1:ncepubd+20740042X-29+2016_T2,2016/10/8 8:00,2016/12/30 9:00,0,,83 
7619,course-v1:ncepubd+20740042X-100+2016_T2,2016/10/8 8:00,2016/12/30 9:00,0,,83 
7617,course-v1:ncepubd+20740042X-19+2016_T2,2016/10/8 8:00,2016/12/30 9:00,0,,83 
10782,course-v1:Microsoft+DEV203x+2T2017,2017/4/1 8:00,2017/6/23 8:00,0,,83 
12050,course-v1:HKUSTx+COMP107x+1T2018_2,2018/4/24 8:00,2018/7/16 8:00,0,,83 
11686,course-v1:FUDANx+ECON1300812+sp,2017/6/1 8:00,,1,economics,
10974,course-v1:SwufeX+2017041702X+sp,2017/5/5 8:00,,1,economics,
4922,course-v1:TsinghuaX+70250023X_2015_2+sp,2016/8/1 8:00,,1,electrical,
11999,course-v1:HKUSTx+COMP102.1x+3T2018,2018/10/23 8:00,2019/1/14 8:00,0,,83 
10203,course-v1:ColumbiaX+BAMM.103x+3T2017,2017/9/11 8:00,2017/12/3 8:00,0,,83 
11123,course-v1:HKUSTx+COMP102.1x+2T2017,2017/4/25 8:00,2017/7/17 8:00,0,,83 
11992,course-v1:HKUSTx+COMP102.2x+1T2018_2,2018/4/24 8:00,2018/7/16 8:00,0,,83 
10856,course-v1:ColumbiaX+CSMM.101x+2T2017,2017/5/1 8:00,2017/7/23 8:00,0,,83 
8670,course-v1:TsinghuaX+00690863X_p1+sp,2016/12/1 8:00,,1,literature,
11990,course-v1:HKUSTx+COMP102.2x+3T2018,2018/10/23 8:00,2019/1/14 8:00,0,,83 
12051,course-v1:HKUSTx+COMP107x+1T2018,2018/1/23 8:00,2018/4/16 8:00,0,,83 
12002,course-v1:HKUSTx+COMP102.1x+3T2017_2,2017/10/24 8:00,2018/1/15 8:00,0,,83 
7971,course-v1:XJTUMOOC+CORE0302+2016-T2,2016/10/10 0:00,2017/1/1 0:00,0,,83 
12053,course-v1:HKUSTx+COMP107x+3T2017,2017/7/25 8:00,2017/10/16 8:00,0,,83 
12049,course-v1:HKUSTx+COMP107x+2T2018,2018/7/24 8:00,2018/10/15 8:00,0,,83 
7970,course-v1:XJTUMOOC+Y0001001-+2016_T2,2016/10/10 0:00,2017/1/1 0:00,0,,83 
11995,course-v1:HKUSTx+COMP102.2x+3T2017,2017/7/25 8:00,2017/10/16 8:00,0,,83 
11991,course-v1:HKUSTx+COMP102.2x+2T2018,2018/7/24 8:00,2018/10/15 8:00,0,,83 
12052,course-v1:HKUSTx+COMP107x+3T2017_2,2017/10/24 8:00,2018/1/15 8:00,0,,83 
11121,course-v1:HKUSTx+COMP102.2x+2T2017,2017/4/25 8:00,2017/7/17 8:00,0,,83 
11994,course-v1:HKUSTx+COMP102.2x+1T2018,2018/1/23 8:00,2018/4/16 8:00,0,,83 
11998,course-v1:HKUSTx+COMP102.1x+2T2018,2018/7/24 8:00,2018/10/15 8:00,0,,83 
10855,course-v1:ColumbiaX+CSMM.102x+2T2017,2017/5/1 8:00,2017/7/23 8:00,0,,83 
11993,course-v1:HKUSTx+COMP102.2x+3T2017_2,2017/10/24 8:00,2018/1/15 8:00,0,,83 
12000,course-v1:HKUSTx+COMP102.1x+1T2018,2018/1/23 8:00,2018/4/16 8:00,0,,83 
11122,course-v1:HKUSTx+COMP107x+2T2017,2017/4/25 8:00,2017/7/17 8:00,0,,83 
12001,course-v1:HKUSTx+COMP102.1x+1T2018_2,2018/4/24 8:00,2018/7/16 8:00,0,,83 
12048,course-v1:HKUSTx+COMP107x+3T2018,2018/10/23 8:00,2019/1/14 8:00,0,,83 
12003,course-v1:HKUSTx+COMP102.1x+3T2017,2017/7/25 8:00,2017/10/16 8:00,0,,83 
8166,course-v1:ieuX+MOOC005+2016_T2,2016/10/20 0:30,2017/1/10 23:30,0,,83 
68,TsinghuaX/20220332_1X/_,2013/10/10 8:00,2014/1/1 0:00,0,engineering,83 
5019,course-v1:TsinghuaX+MOOC102+sp,2016/8/1 8:00,,1,education,
4448,course-v1:TsinghuaX+70230063X+2016_T2,2016/11/9 8:00,2017/1/31 0:00,0,computer,83 
243,TsinghuaSEM/80512073/2014-2015学年秋季学期,2014/9/23 8:00,2014/12/15 0:00,0,,83 
11584,course-v1:TsinghuaX+10691113X+sp,2017/6/1 8:00,,1,philosophy,
7960,course-v1:hebust+13SC20301820+2016_T2,2016/10/8 8:00,2016/12/30 0:00,0,,83 
4429,course-v1:TsinghuaX+00740123X+2016_T1,2016/5/2 8:00,2016/7/24 0:00,0,computer,83 
7609,course-v1:HIT+HIT2016001+2016_T2,2016/10/10 8:00,2016/12/31 23:30,0,,83 
7610,course-v1:HIT+HIT2016002+2016_T2,2016/10/10 8:00,2016/12/31 23:30,0,,83 
497,TsinghuaX/20250064_2015X/2015_T1,2015/10/12 9:00,2016/1/3 0:00,0,engineering,83 
501,TsinghuaX/20250064_1X/2015_T1,2015/10/12 9:00,2016/1/3 0:00,0,engineering,83 
4232,course-v1:HubeiXUniversityXofXEconomics+ZB1608+2015_T2,2017/3/10 8:00,2017/5/31 21:30,0,,83 
3617,course-v1:HKXY+30640014_2015X_2X+2015_T2,2015/10/19 9:00,2016/1/9 19:30,0,,82 
10861,course-v1:ShandongjiaotongUniversity+070312E+2017,2017/3/10 8:00,2017/5/31 17:00,0,,82 
5201,course-v1:ycitX+00680142X+2016_T1,2016/3/8 8:00,2016/5/29 12:00,0,,82 
10215,course-v1:GTx+ISYE6501x+2T2017,2017/5/15 8:00,2017/8/5 8:00,0,,82 
7841,course-v1:Microsoft+DAT210x+6T2016,2016/10/10 8:00,2016/12/31 8:00,0,,82 
6832,course-v1:cqu+TA011+2016-T2,2017/3/10 8:00,2017/5/31 8:00,0,,82 
9316,course-v1:SEU+00034237+2017_T1,2017/2/20 0:00,2017/5/12 23:30,0,medicine,82 
6382,course-v1:MITx+2_03x+2016_T2,2016/10/10 8:00,2016/12/31 0:00,0,physics,82 
10404,course-v1:XJTU+T09027+2017-2,2017/3/20 8:00,2017/6/10 0:00,0,,82 
7272,course-v1:TsinghuaX+00612643X+2016_T2,2016/10/10 9:00,2016/12/31 0:30,0,literature,82 
8648,course-v1:TsinghuaX+00690242X_p2+sp,2016/12/1 8:00,,1,literature,
9172,course-v1:TsinghuaX+10610183_2X+2017_T1,2017/2/20 8:00,2017/5/12 23:30,0,philosophy,82 
9147,course-v1:NJU+010101+2017_T1,2017/2/20 8:00,2017/5/12 23:30,0,philosophy,82 
12213,course-v1:XJTU+COMP200853+sp,2017/7/1 8:00,,1,,
6927,course-v1:HIT+13GH16000700+2016-T2,2016/9/5 8:00,2016/11/25 23:30,0,social science,82 
9070,course-v1:TsinghuaX+01510192X+2017_T1,2017/2/28 8:00,2017/5/20 23:30,0,business,82 
11604,course-v1:TsinghuaX+00670122X+sp,2017/6/1 8:00,,1,art,
689,FZU/PSY01/2015_T1,2015/6/11 9:00,2015/8/31 23:30,0,,82 
7986,course-v1:pec+20220214X+2016-T2,2016/10/18 0:00,2017/1/7 0:00,0,,81 
8380,course-v1:TsinghuaX+34000312X+2016_2017,2016/2/18 9:00,2016/5/9 9:00,0,,81 
4406,course-v1:TsinghuaX+34000312X+2016_T1,2016/2/18 9:00,2016/5/9 9:00,0,medicine,81 
11641,course-v1:LouvainX+Louv7x+2T2017,2017/7/11 8:00,2017/9/30 8:00,0,,81 
9201,course-v1:Microsoft+DEV234x+1T2017,2017/1/9 8:00,2017/3/31 8:00,0,,81 
10177,course-v1:CurtinX+MKT5x+2T2018,2018/3/5 8:00,2018/5/25 8:00,0,,81 
10178,course-v1:CurtinX+MKT4x+1T2018,2018/1/29 8:00,2018/4/20 8:00,0,,81 
2088,course-v1:NTHU+MOOC_00_005+2015_T2,2015/9/14 8:00,2015/12/4 0:00,0,business,81 
2248,course-v1:NTHU+MOOC_04_001+2015_T2,2015/9/14 8:00,2015/12/4 0:00,0,physics,81 
6756,course-v1:HIT+GO90801500+2016-T2,2016/9/12 8:00,2016/12/1 23:30,0,art,81 
6913,course-v1:TsinghuaX+00990021X+2016_T2,2016/9/12 8:00,2016/12/1 23:30,0,social science,81 
8026,course-v1:PekingX+Peking002x+2016_T2,2016/10/11 9:00,2016/12/31 0:00,0,,81 
10395,course-v1:hnit_TsinghuaX+34100325X+2017_T1,2017/4/1 8:00,2017/6/20 22:00,0,,81 
65,TsinghuaX/30240184_1X/_,2013/10/10 8:00,2013/12/29 16:00,0,computer,80 
8179,course-v1:hnit_TsinghuaX+30240184_1X+2016_T2,2013/10/10 8:00,2013/12/29 16:00,0,,80 
10643,course-v1:XJTUMOOC+CORE1504+2017_T2,2017/3/22 14:00,2017/6/10 18:00,0,,80 
10207,course-v1:UCSanDiegoX+DS220x+1T2018,2018/1/3 8:00,2018/3/24 8:00,0,,80 
7460,course-v1:HarvardX+SOC1.jsx+2016,2016/9/12 8:00,2016/12/1 8:00,0,,80 
1873,course-v1:Tsinghua+QHYXGL001+2015_T2,2015/7/1 0:00,2015/9/19 0:00,0,,80 
85,MITx/15_390x/2014_T2,2014/11/22 8:00,2015/2/10 0:00,0,business,80 
9135,course-v1:TsinghuaX+40510293X+2017_T1,2017/2/20 8:00,2017/5/10 23:30,0,economics,80 
7435,course-v1:XJTUMOOC+C00301+2016_T2,2016/10/10 8:00,2016/12/28 23:30,0,,80 
1296,UQx/Write101_x/_,2015/6/23 8:00,2015/9/10 17:30,0,foreign language,79 
9468,course-v1:TsinghuaX+20250064X+2017_T1,2017/3/13 9:00,2017/5/31 18:00,0,electrical,79 
9204,course-v1:Microsoft+DEV210x+1T2017,2017/1/11 8:00,2017/3/31 8:00,0,,79 
9455,course-v1:Microsoft+DEV215x+1T2017,2017/1/11 8:00,2017/3/31 8:00,0,,79 
5720,course-v1:swust_TsinghuaX+00740043_2x+2016_T1,2016/3/31 14:30,2016/6/18 14:30,0,,79 
10206,course-v1:UCSanDiegoX+DSE210x+3T2017,2017/9/28 8:00,2017/12/16 8:00,0,,79 
7471,course-v1:ncepubd+00690092X+2016_T2,2016/10/12 8:00,2016/12/30 8:00,0,,79 
9454,course-v1:Microsoft+DAT212x+1T2017,2017/1/11 8:00,2017/3/31 8:00,0,,79 
9456,course-v1:Microsoft+DAT216x+1T2017,2017/1/11 8:00,2017/3/31 8:00,0,,79 
7848,course-v1:ncepubd+00510663X+2016_T2,2016/10/12 8:00,2016/12/30 8:00,0,,79 
8379,course-v1:TsinghuaX+34000888X+2016_2017,2016/3/14 0:30,2016/6/1 0:00,0,,79 
7236,course-v1:RiceX+AdvBIO_4x+sp,2016/10/26 17:00,,1,biology,
8143,course-v1:BerkeleyX+CS169_1x+2016_T2,2016/11/12 0:00,2017/1/29 23:30,0,computer,79 
4486,course-v1:TsinghuaX+34000888X+2016_T1,2016/3/14 0:30,2016/6/1 0:00,0,medicine,79 
10654,course-v1:XJTUSPOC+CORE0201+2017_T1,2017/3/29 0:00,2017/6/15 23:30,0,,79 
8188,course-v1:hnit_CAU+08112500x+2016_T2,2016/10/24 0:00,2017/1/10 23:30,0,,79 
6797,course-v1:TsinghuaX+00670122X+2016-T2,2016/9/15 8:00,2016/12/3 0:00,0,art,79 
8846,course-v1:ZUEL+B0680090+2017_T1,2017/3/30 8:00,2017/6/16 23:30,0,economics,79 
9187,course-v1:CLE+CLE2017002+2017_T1,2017/3/14 8:00,2017/5/31 23:30,0,business,79 
3069,course-v1:SDUx+sd01020140+2015_T2,2016/9/6 10:00,2016/11/23 18:00,0,physics,78 
3127,course-v1:SDUx+sd010201402+2015_T2,2015/10/13 10:00,2015/12/30 18:00,0,physics,78 
11348,course-v1:ColumbiaX+CSMM.104x+2T2017,2017/7/24 8:00,2017/10/10 8:00,0,,78 
11359,course-v1:PekingX+04833050X+1T2016,2016/4/30 8:00,2016/7/17 8:00,0,,78 
1458,course-v1:TsinghuaX+30230931X_2015_2+2015_T2,2015/10/19 0:00,2016/1/5 0:00,0,electrical,78 
10766,course-v1:TsinghuaX+yunnan10610224X1+2017_T1,2017/4/13 8:00,2017/6/30 0:00,0,,78 
111,UC_BerkeleyX/CS_184_1x/_,2014/9/15 8:00,2014/12/2 0:00,0,computer,78 
10008,course-v1:HIT+13SC20301820+2017_T1,2017/2/27 8:00,2017/5/15 23:30,0,,78 
8634,course-v1:TsinghuaX+90640012X_p1+sp,2016/12/1 8:00,,1,foreign language,
10441,course-v1:XJTUMOOC+C00301+2017_T2,2017/3/20 8:00,2017/6/5 23:30,0,,78 
9990,course-v1:UQx+Write101_x+2017_T1,2017/3/15 8:00,2017/5/31 23:30,0,foreign language,78 
9861,course-v1:DYU+dyuwgzbbm+2017_T1,2017/3/20 8:00,2017/6/5 23:30,0,economics,78 
6788,course-v1:TsinghuaX+JRFX01+2016--T2,2016/10/7 8:00,2016/12/23 23:30,0,economics,78 
8284,course-v1:TsinghuaX+01510192X+2016_T2,2016/11/8 8:00,2017/1/24 23:30,0,business,78 
10389,course-v1:MITx+15_390x_2017T1+2017_T1,2017/3/15 8:00,2017/5/31 23:30,0,business,78 
9691,course-v1:ustcX+USTC001+2017_T1,2017/2/12 10:00,2017/4/30 23:30,0,computer,78 
5837,course-v1:XJTUMOOC+LUNYU00001+2016_T1,2016/3/22 10:00,2016/6/7 22:00,0,,78 
6347,course-v1:SDUx+sd01020140+2016_T2,2016/9/13 8:00,2016/11/29 18:00,0,,77 
7623,course-v1:SDUx+sd010201402+2016--T2,2016/10/18 10:00,2017/1/3 18:00,0,,77 
5572,course-v1:SCUT+136308+2016_T1,2017/3/21 19:00,2017/6/6 21:00,0,,77 
8202,course-v1:hnit_TsinghuaX+34000888X+2016_T2,2016/10/26 0:00,2017/1/11 0:00,0,,77 
10168,course-v1:DelftX+PV4x+1T2018,2018/2/20 8:00,2018/5/8 8:00,0,,77 
11183,course-v1:RITx+PM9002x+1T2018,2018/1/16 8:00,2018/4/3 8:00,0,,77 
4145,course-v1:TJU+4240001+_,2016/4/18 8:00,2016/7/4 8:00,0,economics,77 
8203,course-v1:hnit_TsinghuaX+80515522X+2016_T2,2016/10/26 0:00,2017/1/11 0:00,0,,77 
6728,course-v1:TsinghuaX+60240013x+3T2016,2016/10/13 8:00,2016/12/29 8:00,0,,77 
74,TsinghuaX/60240013X/_,2014/4/10 8:00,2014/6/26 8:00,0,math,77 
10848,course-v1:TUMx+QPLS3x+1T2018,2018/2/1 8:00,2018/4/19 8:00,0,,77 
8201,course-v1:hnit_TsinghuaX+THU00001X+2016_T2,2016/10/26 0:00,2017/1/11 0:00,0,,77 
6707,course-v1:MITx+24.00x+2T2016,2016/8/29 8:00,2016/11/14 8:00,0,,77 
10172,course-v1:DelftX+PV1x+1T2017,2017/4/25 8:00,2017/7/11 8:00,0,,77 
8834,course-v1:XJTUMOOC+EELC2012+2017_T1,2017/2/20 8:00,2017/5/8 8:00,0,,77 
8204,course-v1:hnit_TsinghuaX+01030132X+2016_T2,2016/10/26 0:00,2017/1/11 0:00,0,,77 
10849,course-v1:TUMx+QPLS2x+3T2017,2017/10/1 8:00,2017/12/17 8:00,0,,77 
8456,course-v1:TJU+4240001+2016_2017,2016/4/18 8:00,2016/7/4 8:00,0,,77 
4926,course-v1:TsinghuaX+30130274X+sp,2015/9/14 8:00,,1,engineering,
9450,course-v1:NTHU+QF32110+2017_T1,2017/2/20 8:00,2017/5/8 8:00,0,economics,77 
7048,course-v1:MITx+6.004.2x_2+3T2016,2016/11/29 8:00,2017/2/14 8:00,0,,77 
8199,course-v1:hnit_TsinghuaX+00691153X+2016_T2,2016/10/26 0:00,2017/1/11 0:00,0,,77 
7699,course-v1:IIMBx+AC104x+1T2017,2017/3/16 8:00,2017/6/1 8:00,0,,77 
8352,course-v1:HarvardX+PH231x+1T2017,2017/1/23 8:00,2017/4/10 8:00,0,,77 
8205,course-v1:hnit_TsinghuaX+00680082X+2016_T2,2016/10/26 8:00,2017/1/11 0:00,0,,77 
6337,course-v1:TsinghuaX+AP000001X+2016_T2,2016/7/1 8:00,2016/9/16 0:00,0,chemistry,77 
5591,course-v1:IEU+MOOC010+2015_T2,2016/3/30 8:00,2016/6/15 0:00,0,,77 
11892,course-v1:TsinghuaX+AP000008X+2017_ST,2017/6/5 8:00,2017/8/20 23:30,0,,77 
7763,course-v1:BIT+BIT2016001+2016_T2,2016/10/10 8:00,2016/12/25 23:30,0,computer,77 
10001,course-v1:TsinghuaX+70230063X+2017_T1,2017/4/3 8:00,2017/6/18 23:30,0,computer,77 
7260,course-v1:SDUx+131000110+sp,2016/8/1 8:00,,1,computer,
6338,course-v1:TsinghuaX+10450034_1X+2016T2,2016/7/1 8:00,2016/9/15 23:30,0,biology,77 
9918,course-v1:CQU+CQUMOOCMSE21202002+2017T1,2017/2/19 8:00,2017/5/6 23:30,0,,77 
6353,course-v1:TsinghuaX+AP000004X+2016_T2,2016/7/1 8:00,2016/9/15 23:30,0,math,77 
6348,course-v1:TsinghuaX+AP000002X+2016_T2,2016/7/1 8:00,2016/9/15 23:30,0,physics,77 
5892,course-v1:HIT+13SD33000721+2016-5-2,2016/5/2 8:00,2016/7/17 22:00,0,engineering,77 
195,TsinghuaX/60240013_2014X/2014_T2,2014/10/16 8:00,2014/12/31 16:30,0,math,76 
674,ENG/30640014X_1/2015_T1,2015/4/15 9:00,2015/6/30 12:00,0,,76 
12011,course-v1:PekingX+02532210X+2T2017,2017/6/26 8:00,2017/9/10 8:00,0,,76 
10202,course-v1:ColumbiaX+BAMM.102x+2T2017,2017/7/10 8:00,2017/9/24 8:00,0,,76 
11731,course-v1:NCTU+wym+sp,2017/6/1 8:00,,1,philosophy,
7708,course-v1:RITx+PM9002x+1T2017,2017/5/30 8:00,2017/8/14 8:00,0,,76 
11033,course-v1:MITx+24.00x+2T2017,2017/6/13 8:00,2017/8/28 8:00,0,,76 
6349,course-v1:TsinghuaX+AP201601X+2016_T2,2016/7/1 8:00,2016/9/15 0:00,0,physics,76 
1553,course-v1:UC_BerkeleyX+CS_184_1x+2015_T1,2015/7/1 8:00,2015/9/15 0:00,0,computer,76 
9253,course-v1:TsinghuaX+00612643X_p4+sp,2017/1/12 18:00,,1,history,
6354,course-v1:TsinghuaX+AP000005X+2016_T2,2016/7/1 8:00,2016/9/15 0:00,0,math,76 
2926,course-v1:PU+OL32004+2015_T2,2015/9/22 8:00,2015/12/7 0:00,0,literature,76 
6352,course-v1:TsinghuaX+AP000003X+2016_T2,2016/7/1 8:00,2016/9/15 0:00,0,math,76 
5023,course-v1:TsinghuaX+20440333_2015X+sp,2015/9/15 8:00,,1,chemistry,
5121,course-v1:CHD+24123150+_,2016/11/1 8:00,2017/1/15 23:30,0,computer,76 
7863,course-v1:TsinghuaX+00720091X+2016_T2,2016/10/8 9:00,2016/12/23 0:00,0,social science,76 
1780,course-v1:TsinghuaX+10610193X_tv+2015_T1,2015/4/13 12:00,,1,history,
789,TsinghuaX/AP000002X/2015_T2,2015/10/26 9:00,2016/1/9 23:30,0,physics,76 
8461,course-v1:NUDT+082501502+2016_2017,2016/5/10 15:00,2016/7/24 23:00,0,,75 
5058,course-v1:NUDT+082501502+_,2016/5/10 15:00,2016/7/24 23:00,0,engineering,75 
7467,course-v1:MITx+15_671_1X+2016_T2,2016/9/16 14:30,2016/11/30 20:00,0,economics,75 
7980,course-v1:ECNUx+2016001+2016_T2,2016/10/17 20:00,2016/12/31 23:30,0,art,75 
10208,course-v1:UCSanDiegoX+DSE230x+1T2018,2018/4/1 8:00,2018/6/15 8:00,0,,75 
8234,course-v1:IITBombayX+EE210.2x+1T2017,2017/3/30 8:00,2017/6/13 8:00,0,,75 
2730,course-v1:TsinghuaX+THUSEM011+_,2015/8/16 8:00,2015/10/30 8:00,0,,75 
7735,course-v1:DelftX+BMI.5x+3T2017,2017/10/1 8:00,2017/12/15 8:00,0,,75 
7511,course-v1:MITx+2.008x+3T2016,2016/10/6 8:00,2016/12/20 8:00,0,,75 
5808,course-v1:DianXin+DX001+2016-03-03,2017/4/23 8:00,2017/7/7 0:00,0,,75 
3620,course-v1:sdut+SLX001+2015_T2,2015/10/17 8:00,2015/12/31 0:00,0,,75 
8382,course-v1:TsinghuaX+THU201608+2016_2017,2016/5/2 8:00,2016/7/15 23:30,0,,75 
4932,course-v1:TsinghuaX+THU201608+2016_T1,2016/5/2 8:00,2016/7/15 23:30,0,medicine,75 
9285,course-v1:TsinghuaX+THU00013X+2017_T1,2017/2/27 8:00,2017/5/12 23:30,0,business,75 
10850,course-v1:TUMx+QPLS1x+2T2017,2017/6/1 8:00,2017/8/14 8:00,0,,74 
11197,course-v1:MITx+STL.161x+2T2017,2017/6/8 8:00,2017/8/21 8:00,0,,74 
1304,UC_BerkeleyX/ColWri2_2x_2015_T1/2015_T1,2015/7/1 0:00,2015/9/13 0:00,0,foreign language,74 
5391,course-v1:CHEMISTRY+CHEM10006+2015-02,2016/2/24 8:30,2016/5/8 1:30,0,,74 
749,MITx/15_390x_2015_T1/2015_T1,2015/7/3 8:00,2015/9/15 0:00,0,business,74 
1746,course-v1:Tsinghua+ZHSX001+2015_T2,2015/3/19 8:00,2015/6/1 0:00,0,,74 
748,TsinghuaSEM/70510773_2015/2015_04,2015/4/2 8:00,2015/6/15 0:00,0,,74 
6311,course-v1:UST+UST001+2016_T1,2016/6/18 8:00,2016/8/31 0:00,0,computer,74 
11647,course-v1:TsinghuaX+02090091X+sp,2017/6/1 8:00,,1,,
6754,course-v1:TsinghuaX+60510102X+2016_T2,2016/9/13 8:00,2016/11/25 23:30,0,business,74 
9769,course-v1:zrx+zrx001+20170207,2017/2/16 9:00,2017/4/30 19:00,0,,73 
9252,course-v1:TsinghuaX+00612643X_p3+sp,2017/1/13 8:00,,1,history,
5571,course-v1:HIT+2016Spoc01+2016_03,2016/3/1 8:00,2016/5/13 10:00,0,,73 
10618,course-v1:DelftX+TBP01x+T32017,2017/10/17 8:00,2017/12/29 8:00,0,,73 
9580,course-v1:Microsoft+DEV203x+1T2017,2017/1/17 8:00,2017/3/31 8:00,0,,73 
7682,course-v1:UQx+LGDM3x+1T2017,2017/4/18 8:00,2017/6/30 8:00,0,,73 
10050,course-v1:PurdueX+nano600x+2T2017,2017/5/1 8:00,2017/7/13 8:00,0,,73 
12128,course-v1:KULeuvenX+WEBSECx+3T2017,2017/10/3 8:00,2017/12/15 8:00,0,,73 
9712,course-v1:MITx+15_671_1X+2017_T1,2017/3/20 0:00,2017/5/31 23:30,0,social science,73 
4606,course-v1:TsinghuaX+30806872X+2016_T1,2016/6/20 8:00,2016/9/1 0:00,0,history,73 
12114,course-v1:TsinghuaX+80515702X+2017_T2,2017/7/7 8:00,2017/9/18 0:00,0,,73 
6250,course-v1:TsinghuaX+30640014+2016_T2,2016/6/20 8:00,2016/9/1 0:00,0,foreign language,73 
7703,course-v1:HKPolyUx+HTM541x+1T2017,2017/1/18 8:00,2017/3/31 8:00,0,,72 
11977,course-v1:UBCx+CW1.1x+3T2017,2017/9/6 8:00,2017/11/17 8:00,0,,72 
12140,course-v1:PurdueX+MSE550x+3T2017,2017/8/21 8:00,2017/11/1 8:00,0,,72 
11843,course-v1:WestonHS+PFLC1x+2T2017,2017/6/19 8:00,2017/8/30 8:00,0,,72 
72,TsinghuaX/30240184_2X/_,2014/4/15 8:00,2014/6/26 7:59,0,computer,72 
8180,course-v1:hnit_TsinghuaX+30240184_2X+2016_T2,2014/4/15 8:00,2014/6/26 7:59,0,,72 
10137,course-v1:ChongqingThreeGorgesUniversity+1503005079+2016_T2,2017/3/1 8:00,2017/5/12 0:00,0,,72 
1494,course-v1:UQx+BIOIMG101x+2015_T1,2015/7/1 8:00,2015/9/11 0:00,0,biology,72 
10767,course-v1:TsinghuaX+yunnan10610204X1+2017_T1,2017/4/13 8:00,2017/6/23 23:30,0,,72 
7110,course-v1:liaoningX+LNA20160000014+02,2016/11/17 8:00,2017/1/27 23:30,0,,72 
3600,course-v1:nankaiX+00740043X+2015_T2,2017/6/10 9:00,2017/8/20 23:30,0,,72 
9347,course-v1:TsinghuaX+80000901X_p2+sp,2017/1/1 8:00,,1,history,
9857,course-v1:BerkeleyX+CS169_1x+2017_T1,2017/3/15 12:00,2017/5/25 23:30,0,computer,71 
7721,course-v1:ustcX+LB05203_a+2016_T2,2016/9/26 20:00,2016/12/7 0:00,0,computer,71 
2814,course-v1:BMIEofNEU+BME001+2016_T1,2017/3/6 8:00,2017/5/16 10:00,0,,71 
11184,course-v1:RITx+PM9001x+2T2018,2018/8/27 8:00,2018/11/6 8:00,0,,71 
10692,course-v1:DelftX+EnergyX+3T2017,2017/9/5 8:00,2017/11/15 8:00,0,,71 
9865,course-v1:TCU+tzucnshan+2017_T1,2017/3/6 0:00,2017/5/15 23:30,0,medicine,71 
9867,course-v1:TCU+tzucnmsz+2017_T1,2017/3/6 0:00,2017/5/15 23:30,0,medicine,71 
484,HVMOOC/0123/2015_01_01,2015/4/20 8:00,2015/6/30 0:00,0,,71 
